Trait1	Trait2	Common_eGenes	eGene_Ratio	eGene_List
malaria	urinary_metabolite_measurement	2	0.13333333333333333	['RP11-430N14.4', 'ABO']
malaria	von_Willebrand_factor_measurement	2	0.13333333333333333	['RP11-430N14.4', 'ABO']
male_fertility__family_size	mean_arterial_pressure	1	1.0	['CYB5D1']
mammographic_density_percentage__mammographic_density_measurement	melanoma	2	0.6666666666666666	['PLA2G6', 'TMEM184B']
mammographic_density_percentage__mammographic_density_measurement	nevus	2	0.6666666666666666	['PLA2G6', 'TMEM184B']
mammographic_density_percentage__mammographic_density_measurement	triglyceride_measurement	2	0.6666666666666666	['PLA2G6', 'TMEM184B']
mannose_measurement__blood_metabolite_measurement	Crohn's_disease	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	HOMA-IR	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	HOMA-IR__fasting_blood_insulin_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	age_at_menopause	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	body_height	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	body_mass_index	1	0.3333333333333333	['SPDYA']
mannose_measurement__blood_metabolite_measurement	body_mass_index__fasting_blood_glucose_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	body_mass_index__fasting_blood_insulin_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	calcium_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	fasting_blood_insulin_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	low_density_lipoprotein_cholesterol_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	metabolic_syndrome	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	obese_body_mass_index_status__urate_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	phospholipid_measurement	1	0.3333333333333333	['FNDC4']
mannose_measurement__blood_metabolite_measurement	uric_acid_measurement	1	0.3333333333333333	['FNDC4']
matrix_metalloproteinase_measurement	matrix_metalloproteinase_measurement__Alzheimers_disease__Alzheimer's_disease_biomarker_measurement	2	1.0	['WTAPP1', 'MMP1']
matrix_metalloproteinase_measurement__Alzheimers_disease__Alzheimer's_disease_biomarker_measurement	matrix_metalloproteinase_measurement	2	1.0	['WTAPP1', 'MMP1']
maximal_midexpiratory_flow_rate	Parkinson's_disease	1	0.2	['IGSF11']
maximal_midexpiratory_flow_rate	illegal_drug_consumption	1	0.2	['MOV10L1']
maximal_midexpiratory_flow_rate	schizophrenia	1	0.2	['IGSF11']
maximal_midexpiratory_flow_rate	urinary_nitrogen_measurement	1	0.2	['SELO']
maximal_oxygen_uptake_measurement	Behcet's_syndrome	2	0.5	['KLRK1', 'RP11-277P12.20']
maximal_oxygen_uptake_measurement	body_height	1	0.25	['CUBN']
maximal_oxygen_uptake_measurement	bone_density	1	0.25	['CUBN']
maximal_oxygen_uptake_measurement	high_density_lipoprotein_cholesterol_measurement	1	0.25	['CUBN']
maximal_oxygen_uptake_measurement	homocysteine_measurement	1	0.25	['CUBN']
maximal_oxygen_uptake_measurement	telomere_length	1	0.25	['CUBN']
mean_arterial_pressure	Alzheimers_disease	1	0.015625	['NXN']
mean_arterial_pressure	BNP_measurement	1	0.015625	['MTHFR']
mean_arterial_pressure	HIV-1_infection	1	0.015625	['CAMK2A']
mean_arterial_pressure	NT-proBNP_measurement	2	0.03125	['MTHFR', 'CLCN6']
mean_arterial_pressure	Parkinson's_disease	5	0.078125	['ARL3', 'WBP1L', 'SFXN2', 'AS3MT', 'NT5C2']
mean_arterial_pressure	QT_interval	1	0.015625	['MAP4']
mean_arterial_pressure	Vitiligo	1	0.015625	['HECTD4']
mean_arterial_pressure	adiponectin_measurement	2	0.03125	['SCAMP2', 'KCNMA1']
mean_arterial_pressure	allergy	1	0.015625	['PEX14']
mean_arterial_pressure	asymmetrical_dimethylarginine_measurement__serum_dimethylarginine_measurement	1	0.015625	['C10orf107']
mean_arterial_pressure	atrial_fibrillation	2	0.03125	['MTHFR', 'CLCN6']
mean_arterial_pressure	attention_deficit_hyperactivity_disorder	1	0.015625	['MAN2A2']
mean_arterial_pressure	attention_deficit_hyperactivity_disorder__unipolar_depression__schizophrenia__autism_spectrum_disorder__bipolar_disorder	5	0.078125	['ARL3', 'WBP1L', 'SFXN2', 'AS3MT', 'NT5C2']
mean_arterial_pressure	autism_spectrum_disorder	1	0.015625	['C10orf32']
mean_arterial_pressure	beta-2_microglobulin_measurement	1	0.015625	['HECTD4']
mean_arterial_pressure	blood_metabolite_measurement	4	0.0625	['SLC17A1', 'KCNMA1', 'HECTD4', 'SLC17A3']
mean_arterial_pressure	body_height	7	0.109375	['NPR3', 'EHBP1L1', 'KCNMA1', 'SLC17A1', 'DYM', 'ST7L', 'SLC17A3']
mean_arterial_pressure	body_mass_index	6	0.09375	['HECTD4', 'ARL3', 'KCNMA1', 'AS3MT', 'WBP1L', 'NT5C2']
mean_arterial_pressure	bone_density	1	0.015625	['NEK10']
mean_arterial_pressure	brain_aneurysm	2	0.03125	['WBP1L', 'AS3MT']
mean_arterial_pressure	brain_connectivity_measurement	1	0.015625	['SPON1']
mean_arterial_pressure	breast_carcinoma	2	0.03125	['NEK10', 'PEX14']
mean_arterial_pressure	cocaine_dependence	1	0.015625	['AACS']
mean_arterial_pressure	coffee_consumption	6	0.09375	['ULK3', 'SCAMP5', 'SCAMP2', 'CSK', 'PPCDC', 'MPI']
mean_arterial_pressure	colorectal_cancer	1	0.015625	['HECTD4']
mean_arterial_pressure	coronary_heart_disease	6	0.09375	['HECTD4', 'CSK', 'NT5C2', 'WBP1L', 'LMAN1L', 'AS3MT']
mean_arterial_pressure	dental_caries	1	0.015625	['SPON1']
mean_arterial_pressure	eosinophil_count	1	0.015625	['HECTD4']
mean_arterial_pressure	eye_measurement	2	0.03125	['HECTD4', 'ALDH2']
mean_arterial_pressure	heart_failure	1	0.015625	['KCNMA1']
mean_arterial_pressure	hematocrit	1	0.015625	['HECTD4']
mean_arterial_pressure	high_density_lipoprotein_cholesterol_measurement	2	0.03125	['ST7L', 'SIPA1']
mean_arterial_pressure	homocysteine_measurement	1	0.015625	['MTHFR']
mean_arterial_pressure	hypothyroidism	1	0.015625	['HECTD4']
mean_arterial_pressure	iron_biomarker_measurement	2	0.03125	['SLC17A1', 'SLC17A3']
mean_arterial_pressure	large_artery_stroke__coronary_heart_disease	5	0.078125	['WBP1L', 'SFXN2', 'AS3MT', 'HECTD4', 'NT5C2']
mean_arterial_pressure	leprosy	1	0.015625	['CSK']
mean_arterial_pressure	lipoprotein-associated_phospholipase_A(2)_measurement	1	0.015625	['HECTD4']
mean_arterial_pressure	longevity	1	0.015625	['CAMK2A']
mean_arterial_pressure	low_density_lipoprotein_cholesterol_measurement	1	0.015625	['HECTD4']
mean_arterial_pressure	magnesium_measurement	1	0.015625	['USO1']
mean_arterial_pressure	male_fertility__family_size	1	0.015625	['CYB5D1']
mean_arterial_pressure	mean_platelet_volume	2	0.03125	['BAZ2A', 'PEX14']
mean_arterial_pressure	migraine_disorder	2	0.03125	['ARL3', 'C10orf32']
mean_arterial_pressure	mitochondrial_DNA_measurement	1	0.015625	['SPON1']
mean_arterial_pressure	multiple_myeloma	1	0.015625	['DOCK1']
mean_arterial_pressure	multiple_sclerosis	1	0.015625	['NUBPL']
mean_arterial_pressure	narcolepsy_with_cataplexy	1	0.015625	['HFE']
mean_arterial_pressure	non-alcoholic_fatty_liver_disease__cirrhosis_of_liver	1	0.015625	['EHBP1L1']
mean_arterial_pressure	pancreatic_carcinoma	1	0.015625	['WNT2B']
mean_arterial_pressure	platelet_aggregation	1	0.015625	['BAZ2A']
mean_arterial_pressure	platelet_count	3	0.046875	['BAZ2A', 'ALDH2', 'HECTD4']
mean_arterial_pressure	prostate_carcinoma	2	0.03125	['PPCDC', 'PEX14']
mean_arterial_pressure	pulmonary_function_measurement	5	0.078125	['ULK3', 'LMAN1L', 'MPI', 'CSK', 'CPLX3']
mean_arterial_pressure	response_to_carboplatin__response_to_antineoplastic_agent	5	0.078125	['ULK3', 'CPLX3', 'LMAN1L', 'CSK', 'MPI']
mean_arterial_pressure	rheumatoid_arthritis	1	0.015625	['HECTD4']
mean_arterial_pressure	schizophrenia	11	0.171875	['PPCDC', 'C10orf32', 'POC1B', 'ARL3', 'NT5C2', 'WBP1L', 'SFXN2', 'FES', 'HFE', 'AS3MT', 'FURIN']
mean_arterial_pressure	self_reported_educational_attainment	1	0.015625	['KCNMA1']
mean_arterial_pressure	serum_IgG_glycosylation_measurement	1	0.015625	['GOSR2']
mean_arterial_pressure	serum_iron_measurement	2	0.03125	['HFE', 'HIST1H2AC']
mean_arterial_pressure	serum_zinc_measurement	3	0.046875	['PPCDC', 'SCAMP5', 'C10orf32']
mean_arterial_pressure	sex_hormone_globulin_binding_measurement	1	0.015625	['ZNF652']
mean_arterial_pressure	stroke	1	0.015625	['ALDH2']
mean_arterial_pressure	stroke__coronary_heart_disease	1	0.015625	['HECTD4']
mean_arterial_pressure	tetralogy_of_fallot	1	0.015625	['HECTD4']
mean_arterial_pressure	total_cholesterol_measurement	1	0.015625	['HECTD4']
mean_arterial_pressure	type_II_diabetes_mellitus	1	0.015625	['SCAMP2']
mean_arterial_pressure	type_I_diabetes_mellitus	2	0.03125	['ALDH2', 'HECTD4']
mean_arterial_pressure	type_I_diabetes_mellitus__autoantibody_measurement	1	0.015625	['HECTD4']
mean_arterial_pressure	ulcerative_colitis	1	0.015625	['TMEM180']
mean_arterial_pressure	upper_aerodigestive_tract_neoplasm	1	0.015625	['HECTD4']
mean_arterial_pressure	urate_measurement__overweight_body_mass_index_status	2	0.03125	['SLC17A1', 'SLC17A3']
mean_arterial_pressure	urate_measurement__underweight_body_mass_index_status	2	0.03125	['SLC17A1', 'SLC17A3']
mean_arterial_pressure	uric_acid_measurement	2	0.03125	['SLC17A1', 'SLC17A3']
mean_arterial_pressure	urinary_arsenic_measurement	4	0.0625	['SFXN2', 'C10orf32', 'NT5C2', 'AS3MT']
mean_arterial_pressure	vitamin_D_deficiency	1	0.015625	['SPON1']
mean_arterial_pressure	vitamin_D_measurement	1	0.015625	['SPON1']
mean_arterial_pressure	waist-hip_ratio__body_mass_index	6	0.09375	['C10orf32', 'WBP1L', 'NT5C2', 'TMEM180', 'SFXN2', 'AS3MT']
mean_arterial_pressure__alcohol_drinking	behavior_or_behavioral_disorder_measurement__personality_trait__bipolar_disorder	1	0.5	['KAT2B']
mean_arterial_pressure__response_to_high_sodium_diet__response_to_dietary_potassium_supplementation	Testicular_Germ_Cell_Tumor	1	1.0	['CEP112']
mean_corpuscular_hemoglobin	ADAMTS13_activity_measurement	1	0.02040816326530612	['ADAMTS13']
mean_corpuscular_hemoglobin	Alzheimers_disease	1	0.02040816326530612	['RIN3']
mean_corpuscular_hemoglobin	CCL11_measurement	1	0.02040816326530612	['RP11-840I19.3']
mean_corpuscular_hemoglobin	Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	2	0.04081632653061224	['CHURC1', 'FNTB']
mean_corpuscular_hemoglobin	Crohn's_disease	1	0.02040816326530612	['RP11-129J12.2']
mean_corpuscular_hemoglobin	Hemoglobin_E_disease	1	0.02040816326530612	['HBS1L']
mean_corpuscular_hemoglobin	Hodgkins_lymphoma	3	0.061224489795918366	['ALDH8A1', 'HBS1L', 'CTA-212D2.2']
mean_corpuscular_hemoglobin	PR_interval__Trypanosoma_cruzi_seropositivity	1	0.02040816326530612	['CAV2']
mean_corpuscular_hemoglobin	QT_interval	1	0.02040816326530612	['CAV2']
mean_corpuscular_hemoglobin	age_at_menarche	1	0.02040816326530612	['MED20']
mean_corpuscular_hemoglobin	ankylosing_spondylitis	4	0.08163265306122448	['PTCHD3P3', 'CCDC162P', 'C6orf183', 'CD164']
mean_corpuscular_hemoglobin	asthma	1	0.02040816326530612	['TMPRSS6']
mean_corpuscular_hemoglobin	attention_deficit_hyperactivity_disorder	1	0.02040816326530612	['SEMA3A']
mean_corpuscular_hemoglobin	blood_metabolite_measurement	6	0.12244897959183673	['CALR', 'AD000092.3', 'FARSA', 'SYCE2', 'U91328.19', 'GCDH']
mean_corpuscular_hemoglobin	bone_density	1	0.02040816326530612	['RIN3']
mean_corpuscular_hemoglobin	chronic_obstructive_pulmonary_disease	1	0.02040816326530612	['RIN3']
mean_corpuscular_hemoglobin	dental_caries	1	0.02040816326530612	['RP11-129J12.2']
mean_corpuscular_hemoglobin	emphysema_pattern_measurement	1	0.02040816326530612	['RIN3']
mean_corpuscular_hemoglobin	eosinophil_count	1	0.02040816326530612	['HBS1L']
mean_corpuscular_hemoglobin	eye_measurement	1	0.02040816326530612	['SEMA3A']
mean_corpuscular_hemoglobin	hemoglobin_measurement__mean_corpuscular_hemoglobin	9	0.1836734693877551	['USP49', 'ITFG3', 'MED20', 'PRICKLE4', 'CD164', 'CCDC162P', 'RGS11', 'PTCHD3P3', 'C6orf183']
mean_corpuscular_hemoglobin	high_density_lipoprotein_cholesterol_measurement	1	0.02040816326530612	['HBS1L']
mean_corpuscular_hemoglobin	inflammatory_bowel_disease	2	0.04081632653061224	['TNPO3', 'RP11-129J12.2']
mean_corpuscular_hemoglobin	intraocular_pressure_measurement	1	0.02040816326530612	['CAV2']
mean_corpuscular_hemoglobin	leukocyte_count	3	0.061224489795918366	['ALDH8A1', 'HBS1L', 'CTA-212D2.2']
mean_corpuscular_hemoglobin	multiple_sclerosis	2	0.04081632653061224	['ALDH8A1', 'CTA-212D2.2']
mean_corpuscular_hemoglobin	myeloproliferative_disorder	1	0.02040816326530612	['HBS1L']
mean_corpuscular_hemoglobin	neutrophil_count	2	0.04081632653061224	['MED20', 'PRICKLE4']
mean_corpuscular_hemoglobin	open-angle_glaucoma	1	0.02040816326530612	['CAV2']
mean_corpuscular_hemoglobin	osteitis_deformans	1	0.02040816326530612	['RIN3']
mean_corpuscular_hemoglobin	psoriasis	1	0.02040816326530612	['GCDH']
mean_corpuscular_hemoglobin	rheumatoid_arthritis	1	0.02040816326530612	['TNPO3']
mean_corpuscular_hemoglobin	serum_zinc_measurement	3	0.061224489795918366	['MAX', 'CHURC1', 'FNTB']
mean_corpuscular_hemoglobin	systemic_lupus_erythematosus	1	0.02040816326530612	['TNPO3']
mean_corpuscular_hemoglobin	type_II_diabetes_mellitus	1	0.02040816326530612	['SEMA3A']
mean_corpuscular_hemoglobin	ulcerative_colitis	2	0.04081632653061224	['TNPO3', 'RP11-129J12.2']
mean_corpuscular_hemoglobin	urate_measurement__overweight_body_mass_index_status	1	0.02040816326530612	['U91328.19']
mean_corpuscular_hemoglobin	urate_measurement__underweight_body_mass_index_status	1	0.02040816326530612	['U91328.19']
mean_corpuscular_hemoglobin_concentration	A1C_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	ADAMTS13_activity_measurement	1	0.125	['ADAMTS13']
mean_corpuscular_hemoglobin_concentration	Hemoglobin_E_disease	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	Hodgkins_lymphoma	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	blood_metabolite_measurement	1	0.125	['PIEZO1']
mean_corpuscular_hemoglobin_concentration	body_height	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	body_mass_index	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	erythrocyte_count	2	0.25	['HBS1L', 'ITFG3']
mean_corpuscular_hemoglobin_concentration	fetal_hemoglobin_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	hematocrit	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	hemoglobin_A2_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	hemoglobin_measurement__fetal_hemoglobin_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	hemoglobin_measurement__hemoglobin_A2_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	hemoglobin_measurement__mean_corpuscular_hemoglobin	2	0.25	['PIEZO1', 'ITFG3']
mean_corpuscular_hemoglobin_concentration	high_density_lipoprotein_cholesterol_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	mood_disorder	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	myeloproliferative_disorder	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	platelet_count	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	response_to_vaccine__cytokine_measurement	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	schizophrenia	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	self_reported_educational_attainment	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	total_cholesterol_measurement	1	0.125	['HBS1L']
mean_corpuscular_hemoglobin_concentration	ulcerative_colitis	1	0.125	['SFMBT1']
mean_corpuscular_hemoglobin_concentration	urate_measurement	1	0.125	['SFMBT1']
mean_corpuscular_volume	ADAMTS13_activity_measurement	1	0.013333333333333334	['ADAMTS13']
mean_corpuscular_volume	CCL11_measurement	1	0.013333333333333334	['RP11-840I19.3']
mean_corpuscular_volume	Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	3	0.04	['RAB15', 'CHURC1', 'FNTB']
mean_corpuscular_volume	Chronic_Hepatitis_C_infection	1	0.013333333333333334	['AK9']
mean_corpuscular_volume	Crohn's_disease	2	0.02666666666666667	['ZBTB38', 'UBE2L3']
mean_corpuscular_volume	Cystic_fibrosis	1	0.013333333333333334	['SMOC1']
mean_corpuscular_volume	Hemoglobin_E_disease	1	0.013333333333333334	['HBS1L']
mean_corpuscular_volume	Hodgkins_lymphoma	3	0.04	['ALDH8A1', 'HBS1L', 'CTA-212D2.2']
mean_corpuscular_volume	age_at_menarche	1	0.013333333333333334	['MED20']
mean_corpuscular_volume	ankylosing_spondylitis	4	0.05333333333333334	['PTCHD3P3', 'CCDC162P', 'C6orf183', 'CD164']
mean_corpuscular_volume	asthma	1	0.013333333333333334	['DENND4A']
mean_corpuscular_volume	blood_metabolite_measurement	7	0.09333333333333334	['SLC7A9', 'SLC17A1', 'CEP89', 'TDRD12', 'NUDT19', 'MARCH8', 'GCDH']
mean_corpuscular_volume	body_composition_measurement	2	0.02666666666666667	['CPT1B', 'CHKB']
mean_corpuscular_volume	body_height	6	0.08	['TTLL5', 'AK9', 'SLC17A1', 'NFS1', 'ZBTB38', 'PPIL6']
mean_corpuscular_volume	body_mass_index	1	0.013333333333333334	['TTLL5']
mean_corpuscular_volume	bone_density	1	0.013333333333333334	['SMOC1']
mean_corpuscular_volume	celiac_disease	2	0.02666666666666667	['CCDC116', 'UBE2L3']
mean_corpuscular_volume	cerebrospinal_fluid_clusterin_measurement	4	0.05333333333333334	['TYMP', 'ODF3B', 'SCO2', 'CHKB']
mean_corpuscular_volume	chronic_kidney_disease__serum_creatinine_measurement	3	0.04	['CEP89', 'TDRD12', 'SLC7A9']
mean_corpuscular_volume	coronary_artery_calcification	1	0.013333333333333334	['ZNF568']
mean_corpuscular_volume	diastolic_blood_pressure	2	0.02666666666666667	['HFE', 'HIST1H2AC']
mean_corpuscular_volume	energy_intake	1	0.013333333333333334	['ZNF568']
mean_corpuscular_volume	eosinophil_count	1	0.013333333333333334	['HBS1L']
mean_corpuscular_volume	eosinophilic_esophagitis	1	0.013333333333333334	['ANKRD27']
mean_corpuscular_volume	freckles	1	0.013333333333333334	['PIGU']
mean_corpuscular_volume	hair_color	1	0.013333333333333334	['PIGU']
mean_corpuscular_volume	hemoglobin_measurement__hemoglobin_A2_measurement	2	0.02666666666666667	['CTA-212D2.2', 'HBS1L']
mean_corpuscular_volume	hepatitis_B_infection	1	0.013333333333333334	['UBE2L3']
mean_corpuscular_volume	high_density_lipoprotein_cholesterol_measurement	4	0.05333333333333334	['CCDC116', 'HBS1L', 'UBE2L3', 'MARCH8']
mean_corpuscular_volume	homocysteine_measurement	1	0.013333333333333334	['PIGU']
mean_corpuscular_volume	hypertension	2	0.02666666666666667	['HFE', 'HIST1H2AC']
mean_corpuscular_volume	immune_system_disease	2	0.02666666666666667	['CCDC116', 'UBE2L3']
mean_corpuscular_volume	infant_body_height	1	0.013333333333333334	['ZBTB38']
mean_corpuscular_volume	inflammatory_bowel_disease	2	0.02666666666666667	['TNPO3', 'UBE2L3']
mean_corpuscular_volume	large_artery_stroke	1	0.013333333333333334	['TTLL5']
mean_corpuscular_volume	leprosy	1	0.013333333333333334	['OSGIN2']
mean_corpuscular_volume	metabolite_measurement	4	0.05333333333333334	['CEP89', 'TDRD12', 'NUDT19', 'SLC7A9']
mean_corpuscular_volume	myeloproliferative_disorder	1	0.013333333333333334	['HBS1L']
mean_corpuscular_volume	narcolepsy_with_cataplexy	3	0.04	['CPT1B', 'HFE', 'CHKB']
mean_corpuscular_volume	neutrophil_count	2	0.02666666666666667	['MED20', 'PRICKLE4']
mean_corpuscular_volume	plasma_beta-amyloid_1-40_measurement	1	0.013333333333333334	['MAP4K5']
mean_corpuscular_volume	prion_disease	1	0.013333333333333334	['ZBTB38']
mean_corpuscular_volume	prostate_carcinoma	1	0.013333333333333334	['ZBTB38']
mean_corpuscular_volume	protein_C_measurement	1	0.013333333333333334	['PIGU']
mean_corpuscular_volume	protein_C_measurement__hematological_measurement	1	0.013333333333333334	['PIGU']
mean_corpuscular_volume	psoriasis	1	0.013333333333333334	['GCDH']
mean_corpuscular_volume	pulmonary_function_measurement__forced_expiratory_volume__asthma	1	0.013333333333333334	['ZBTB38']
mean_corpuscular_volume	rheumatoid_arthritis	3	0.04	['CCDC116', 'TNPO3', 'UBE2L3']
mean_corpuscular_volume	schizophrenia	3	0.04	['RASGEF1C', 'CPT1B', 'HFE']
mean_corpuscular_volume	serum_creatinine_measurement	2	0.02666666666666667	['ANKRD27', 'SLC7A9']
mean_corpuscular_volume	serum_zinc_measurement	4	0.05333333333333334	['MAX', 'RAB15', 'CHURC1', 'FNTB']
mean_corpuscular_volume	skin_sensitivity_to_sun	1	0.013333333333333334	['PIGU']
mean_corpuscular_volume	systolic_blood_pressure	2	0.02666666666666667	['HFE', 'HIST1H2AC']
mean_corpuscular_volume	type_II_diabetes_mellitus	1	0.013333333333333334	['RASGEF1C']
mean_corpuscular_volume	ulcerative_colitis	1	0.013333333333333334	['TNPO3']
mean_corpuscular_volume	urate_measurement	1	0.013333333333333334	['SLC17A1']
mean_corpuscular_volume	urate_measurement__overweight_body_mass_index_status	1	0.013333333333333334	['SLC17A1']
mean_corpuscular_volume	urate_measurement__underweight_body_mass_index_status	1	0.013333333333333334	['SLC17A1']
mean_corpuscular_volume	uric_acid_measurement	1	0.013333333333333334	['SLC17A1']
mean_corpuscular_volume	urinary_metabolite_measurement	4	0.05333333333333334	['CEP89', 'TDRD12', 'NUDT19', 'SLC7A9']
mean_corpuscular_volume	waist-hip_ratio__body_mass_index	2	0.02666666666666667	['NFS1', 'SMOC1']
mean_platelet_volume	Alzheimers_disease	1	0.02127659574468085	['KALRN']
mean_platelet_volume	Crohn's_disease	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	Heschl's_gyrus_morphology_measurement	1	0.02127659574468085	['KALRN']
mean_platelet_volume	adiponectin_measurement	1	0.02127659574468085	['RBMS2']
mean_platelet_volume	age_at_menarche	3	0.06382978723404255	['SIRT3', 'RIC8A', 'BET1L']
mean_platelet_volume	allergy	1	0.02127659574468085	['PEX14']
mean_platelet_volume	attention_deficit_hyperactivity_disorder__attention_function_measurement	1	0.02127659574468085	['FAM208A']
mean_platelet_volume	biliary_liver_cirrhosis	1	0.02127659574468085	['RP11-736N17.8']
mean_platelet_volume	blood_metabolite_measurement	4	0.0851063829787234	['KALRN', 'LACTB', 'WDR66', 'RBMS2']
mean_platelet_volume	blood_metabolite_measurement__amino_acid_measurement	1	0.02127659574468085	['RBMS2']
mean_platelet_volume	body_height	4	0.0851063829787234	['ANKRD13B', 'TP53I13', 'FAM208A', 'TMCC2']
mean_platelet_volume	body_mass_index	1	0.02127659574468085	['CCDC171']
mean_platelet_volume	brain_aneurysm	1	0.02127659574468085	['BET1L']
mean_platelet_volume	breast_carcinoma	1	0.02127659574468085	['PEX14']
mean_platelet_volume	celiac_disease	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	coffee_consumption__cups_of_coffee_per_day_measurement	2	0.0425531914893617	['TP53I13', 'ANKRD13B']
mean_platelet_volume	coronary_artery_calcification	1	0.02127659574468085	['RBMS2']
mean_platelet_volume	coronary_heart_disease	1	0.02127659574468085	['TPM1']
mean_platelet_volume	cystatin_C_measurement__chronic_kidney_disease	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	diastolic_blood_pressure	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	estradiol_measurement	1	0.02127659574468085	['EHD3']
mean_platelet_volume	female_fertility__fertility_measurement	1	0.02127659574468085	['RP11-996F15.2']
mean_platelet_volume	gastritis	1	0.02127659574468085	['FAM208A']
mean_platelet_volume	heart_failure__mortality	1	0.02127659574468085	['RP11-996F15.2']
mean_platelet_volume	hepatocellular_carcinoma	1	0.02127659574468085	['KIF1B']
mean_platelet_volume	high_density_lipoprotein_cholesterol_measurement	2	0.0425531914893617	['TPM1', 'LACTB']
mean_platelet_volume	immune_system_disease	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	inflammatory_bowel_disease	3	0.06382978723404255	['DOK6', 'CD226', 'BAZ2A']
mean_platelet_volume	mean_arterial_pressure	2	0.0425531914893617	['BAZ2A', 'PEX14']
mean_platelet_volume	metabolite_measurement	3	0.06382978723404255	['LACTB', 'WDR66', 'RBMS2']
mean_platelet_volume	monocyte_count	1	0.02127659574468085	['F2R']
mean_platelet_volume	multiple_sclerosis	1	0.02127659574468085	['KIF1B']
mean_platelet_volume	neurofibrilliary_tangles_measurement	1	0.02127659574468085	['AC142528.1']
mean_platelet_volume	optic_disc_size_measurement	1	0.02127659574468085	['KIF1B']
mean_platelet_volume	p-tau_measurement	1	0.02127659574468085	['PKP4']
mean_platelet_volume	physical_activity	1	0.02127659574468085	['WDR66']
mean_platelet_volume	platelet_aggregation	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	prostate_carcinoma	1	0.02127659574468085	['PEX14']
mean_platelet_volume	psoriasis	1	0.02127659574468085	['OSBPL9']
mean_platelet_volume	response_to_radiation__breast_carcinoma	1	0.02127659574468085	['AP2B1']
mean_platelet_volume	response_to_triptolide__cytotoxicity_measurement	1	0.02127659574468085	['AP2B1']
mean_platelet_volume	rheumatoid_arthritis	2	0.0425531914893617	['DOK6', 'CD226']
mean_platelet_volume	schizophrenia	5	0.10638297872340426	['DSTYK', 'CNTN2', 'OSBPL9', 'RBBP5', 'TMCC2']
mean_platelet_volume	social_communication_impairment	1	0.02127659574468085	['LACTB']
mean_platelet_volume	systemic_lupus_erythematosus	1	0.02127659574468085	['CCDC171']
mean_platelet_volume	thyroid_peroxidase_antibody_measurement	2	0.0425531914893617	['KALRN', 'BAZ2A']
mean_platelet_volume	type_I_diabetes_mellitus	2	0.0425531914893617	['DOK6', 'CD226']
mean_platelet_volume	type_I_diabetes_mellitus__autoantibody_measurement	2	0.0425531914893617	['DOK6', 'CD226']
mean_platelet_volume	ulcerative_colitis	2	0.0425531914893617	['DOK6', 'CD226']
mean_platelet_volume	urate_measurement	1	0.02127659574468085	['BAZ2A']
mean_platelet_volume	urinary_metabolite_measurement	1	0.02127659574468085	['WDR66']
